Date, TIME_GPS, Altitude, Latitude, Longitude, CH4_dry
3/30/2016,74749,583.1075,37.56514,-121.86,1.946884
3/30/2016,73474,311.2097,36.94151,-120.623,1.946869
6/11/2015,68983,460.3956,38.63151,-121.193,1.946864
7/29/2015,76706,317.4121,38.63752,-121.576,1.946859
10/29/2013,78821,273.0927,38.77299,-121.332,1.946855
1/8/2016,76037,1018.923,34.48669,-118.281,1.94685
10/29/2013,78465,295.7466,38.49305,-121.295,1.946836
11/17/2015,76651,382.7132,38.58716,-121.098,1.946832
10/29/2013,77928,596.4532,38.80678,-121.337,1.946831
10/29/2013,78530,303.1039,38.54952,-121.228,1.946829
7/29/2015,75940,249.7698,38.64572,-121.146,1.946829
3/30/2016,70005,310.7949,37.94461,-121.529,1.946829
1/31/2013,74318,230.2949026,36.66305695,-121.6027368,1.946823362
1/18/2013,75758,295.2253158,37.88229226,-121.4998051,1.946821013
4/24/2015,78003,438.7898,35.47211,-118.836,1.946817
3/23/2016,70555,384.0854,37.3552,-122.019,1.946813
10/29/2013,78783,310.7987,38.78842,-121.281,1.946802
3/23/2016,70560,365.6871,37.35861,-122.021,1.946795
9/2/2014,80631,436.2714,37.76738,-120.991,1.946794
7/29/2015,76697,414.744,38.62949,-121.583,1.946793
7/15/2014,73631,298.1892429,38.14444516,-121.0414238,1.946777251
3/30/2016,74182,292.3976,37.53176,-121.254,1.946773
3/23/2016,70558,373.2094,37.35691,-122.02,1.946769
3/30/2016,73626,332.837,37.03556,-120.809,1.946767
7/25/2014,69713,459.4821,37.92615,-121.235,1.946738
11/26/2013,76355,724.2662,37.28509,-122.005,1.946731
6/26/2011,73655,-22.25847709,37.41131498,-122.0478647,1.9467199
7/29/2015,75943,247.8105,38.64672,-121.149,1.946712
10/29/2013,78357,604.5553,38.43016,-121.44,1.946705
6/4/2014,69351,581.3065,37.5625,-121.942,1.946703
7/29/2015,75960,291.1234,38.65302,-121.167,1.946695
7/25/2014,69579,481.2801,38.07774,-121.254,1.946673
3/17/2016,74109,327.1081,38.73539,-121.661,1.946646
10/29/2013,79368,134.924,38.28475,-121.517,1.946639
9/2/2014,80946,550.5804,37.62369,-121.433,1.946635
7/15/2014,74492,302.6277775,37.59233266,-120.9478472,1.946619173
10/29/2013,76547,881.235,38.42495,-121.322,1.946606
6/10/2014,69012,621.3525,35.46212,-119.122,1.946591
10/29/2013,79988,887.721,37.87156,-121.691,1.946583
2/4/2013,84062,329.8179871,38.16209169,-122.4938225,1.946579328
3/30/2016,70885,295.7897,37.20883,-120.587,1.946578
5/12/2015,67073,677.3484,37.34452,-120.547,1.946571
10/29/2013,77962,537.2246,38.77475,-121.365,1.946569
6/4/2014,68693,72.47733,38.22417,-121.555,1.946569
9/2/2014,80637,438.949,37.76462,-121,1.946565
7/29/2015,77694,629.9043,38.631,-121.522,1.94656
1/18/2013,76161,385.9122435,37.56970607,-121.8788096,1.946550555
9/2/2014,81174,726.8486,37.56224,-121.771,1.946525
3/17/2016,74106,329.9696,38.73873,-121.66,1.946525
3/30/2016,74179,294.11,37.52942,-121.252,1.94652
7/25/2014,71234,728.8982,36.93111,-120.925,1.946518
1/18/2013,75332,279.4046777,38.33455232,-121.1932761,1.94650703
3/30/2016,73268,389.514,36.82387,-120.362,1.946499
1/28/2013,76321,291.3656442,37.05772178,-120.8038133,1.946498166
6/26/2011,73671,-22.80028179,37.42233814,-122.053527,1.946487302
4/24/2015,78009,456.0021,35.47712,-118.834,1.946487
10/29/2013,77524,679.2964,38.48009,-121.328,1.946481
3/17/2016,73916,313.0009,38.87732,-121.46,1.946464
5/24/2013,73594,-16.59917013,37.405163,-122.043422,1.946458844
3/30/2016,69321,477.4099,37.84524,-122.006,1.946458
10/29/2013,77433,888.7412,38.42146,-121.45,1.946447
3/17/2016,72115,458.8153,38.63807,-121.113,1.946435
3/17/2016,72675,460.1498,38.72992,-121.672,1.946425
7/15/2014,73887,298.1816067,37.81589201,-121.0695981,1.946415526
11/17/2015,77461,285.8395,38.4523,-121.623,1.946412
6/10/2014,71087,583.2001,37.30272,-121.991,1.946405
7/29/2015,75946,249.2617,38.64773,-121.152,1.946388
5/24/2013,73528,-16.28066358,37.405162,-122.043419,1.946382052
10/29/2013,79397,141.5904,38.25203,-121.519,1.946371
6/11/2015,70043,305.4373,38.72304,-121.359,1.946352
3/30/2016,70024,311.495,37.92848,-121.508,1.946346
2/4/2013,85211,324.9281118,38.05816169,-122.1992014,1.94634165
6/4/2014,67284,625.0582,38.49006,-121.579,1.946337
11/17/2015,76924,394.6623,38.85726,-121.277,1.946337
2/4/2013,83657,279.2401722,38.34025175,-122.6815384,1.946335987
6/11/2015,68135,611.5605,38.57718,-121.21,1.946332
3/30/2016,73542,385.3712,36.98569,-120.706,1.946332
1/31/2013,74409,273.2472181,36.74504061,-121.6536584,1.946330245
3/30/2016,71380,307.5368,36.79273,-120.071,1.94631
1/31/2013,74412,275.2662473,36.74880164,-121.6558916,1.946294534
9/16/2014,75159,923.1285,35.54254,-119.027,1.946294
4/26/2016,83715,602.9145,37.45395,-122.202,1.94629
1/28/2013,76881,263.8211408,37.39525816,-120.821827,1.946288196
3/30/2016,69601,305.0444,38.05503,-122.066,1.946287
3/30/2016,70872,300.6078,37.22051,-120.601,1.946278
7/15/2014,74887,300.8061992,37.38530956,-120.6489408,1.946271434
1/31/2013,72130,308.6461747,38.32413525,-123.0204021,1.946264334
1/31/2013,73775,262.7331811,36.80936981,-122.1080386,1.946263037
4/24/2015,78012,471.4585,35.47964,-118.834,1.946254
10/29/2013,79361,141.2347,38.29251,-121.516,1.946251
10/29/2013,77965,525.0717,38.77094,-121.367,1.946245
2/4/2013,85628,359.8597064,37.69534064,-121.9222253,1.946234488
5/24/2013,73531,-16.29618551,37.405162,-122.043419,1.946232508
4/14/2015,71452,543.403,37.31497,-121.996,1.946228
7/15/2014,74884,299.2898495,37.38555632,-120.6537328,1.94620353
4/24/2015,78006,445.4469,35.47459,-118.835,1.946194
4/24/2014,75490,1186.576,37.32094,-120.592,1.946187
7/29/2015,77334,638.1478,38.59366,-121.123,1.946162
3/17/2016,72606,499.463,38.79862,-121.617,1.946162
4/24/2015,78017,494.5645,35.4847,-118.833,1.946154
7/29/2015,77027,309.8949,38.42391,-121.467,1.946152
5/9/2013,70607,150.1068308,37.34473928,-120.5516882,1.946150998
4/12/2013,75236,296.7317675,38.68279833,-121.1727571,1.946146744
10/29/2013,77932,601.1167,38.80338,-121.342,1.946124
10/29/2013,79762,896.9955,38.13133,-121.601,1.946123
2/4/2013,85616,374.7308183,37.70569496,-121.927732,1.94611721
3/30/2016,74657,676.4999,37.61806,-121.769,1.946115
1/31/2013,73932,259.0692797,36.69117106,-121.9701052,1.946113973
7/29/2015,77750,628.4135,38.57001,-121.562,1.946111
2/4/2013,83496,280.6508046,38.46518745,-122.7930021,1.946107304
7/29/2015,75966,311.4576,38.65559,-121.174,1.946103
4/24/2015,78014,484.0159,35.48216,-118.833,1.946094
10/29/2013,79381,137.0933,38.27021,-121.519,1.946087
7/29/2015,76155,611.3975,38.71926,-121.388,1.946083
3/30/2016,74665,674.2186,37.61268,-121.777,1.946071
1/8/2016,76026,978.9589,34.48043,-118.294,1.94607
6/11/2015,68146,650.3136,38.58953,-121.202,1.946064
1/4/2013,73145,377.0865718,37.2648831,-123.2965085,1.946060621
3/17/2016,74166,305.975,38.66681,-121.67,1.946055
3/23/2016,70376,1097.113,37.23169,-121.91,1.946055
4/12/2013,75189,302.0040053,38.64350851,-121.1919806,1.946039276
2/4/2013,85086,266.1207327,38.0569954,-122.0191324,1.946011919
7/29/2015,76941,289.3565,38.43051,-121.582,1.946011
4/26/2016,83712,613.465,37.45589,-122.205,1.94601
2/4/2013,84352,252.9777969,38.15082078,-122.5181064,1.946000325
2/13/2014,78797,655.265,35.67534,-120.482,1.945994
9/2/2014,81218,621.0003,37.55494,-121.83,1.945994
4/24/2015,77843,443.814,35.417,-118.979,1.945988
11/17/2015,81169,361.1953,37.35944,-122.035,1.94596
3/30/2016,74050,398.973,37.4138,-121.14,1.945956
1/28/2013,76528,304.3477773,37.21325713,-120.7240098,1.945946061
3/30/2016,70007,311.0644,37.94224,-121.526,1.945904
2/13/2014,78801,667.8914,35.67996,-120.48,1.945899
3/30/2016,72151,303.2206,36.20532,-119.904,1.945877
4/19/2016,70319,79.16773868,37.21205533,-122.8829688,1.945868369
6/4/2014,69360,569.7329,37.55488,-121.948,1.945836
7/15/2014,74330,294.831581,37.46590659,-120.8437603,1.945823622
10/29/2013,78804,293.3076,38.7837,-121.31,1.945823
10/29/2013,77028,901.0707,38.74968,-121.428,1.945805
5/19/2015,78062,286.9389,37.33566,-120.542,1.945804
3/17/2016,72106,474.6803,38.62808,-121.112,1.945804
2/4/2013,84267,280.1691503,38.14098971,-122.5141769,1.945796836
7/25/2014,70733,472.2496,37.02412,-120.212,1.945795
1/28/2013,76352,286.2884986,37.06142074,-120.8487083,1.945771259
6/4/2014,69515,397.1813,37.41864,-122.018,1.945746
2/4/2013,84359,259.219416,38.1486226,-122.5076501,1.945744396
9/2/2014,80640,438.6723,37.76325,-121.004,1.945744
1/8/2016,75243,721.5269,34.28615,-118.546,1.945714
10/29/2013,78491,318.8105,38.51129,-121.263,1.94571
3/17/2016,73922,304.7234,38.87798,-121.469,1.945701
2/13/2014,78391,656.142,35.29995,-120.7,1.945694
5/12/2015,67195,315.687,37.40105,-120.598,1.945693
7/15/2014,75089,300.758054,37.23546618,-120.3983972,1.945688386
10/7/2015,73365,1127.266,37.21181,-122.037,1.945679
9/2/2014,80634,437.0654,37.76598,-120.995,1.945677
1/28/2013,77685,320.7006597,37.43647536,-120.958871,1.945668628
4/12/2013,75185,297.9870539,38.63974271,-121.194269,1.945638779
10/29/2013,79388,142.3172,38.26249,-121.519,1.945626
11/17/2015,77467,288.4984,38.4466,-121.619,1.94562
1/31/2013,73924,255.5342522,36.69672573,-121.9762917,1.945587008
2/4/2013,84058,385.4535098,38.15845689,-122.4975804,1.945572888
10/7/2015,71874,-35.9788,35.58065,-121.437,1.945566
2/4/2013,84046,372.4813758,38.14442131,-122.5083989,1.945560728
11/17/2015,76656,397.8934,38.59335,-121.098,1.945555
6/4/2014,67161,616.88,38.62149,-121.535,1.945547
7/29/2015,77830,616.8429,38.47323,-121.579,1.945544
6/10/2014,71084,595.1485,37.30017,-121.99,1.945537
3/17/2016,73795,362.1817,38.84388,-121.283,1.94553
2/4/2013,85624,366.1723959,37.69916325,-121.9241208,1.945496299
7/25/2014,70041,501.6851,37.61298,-120.933,1.945481
1/31/2013,74306,274.1295275,36.65887138,-121.6142562,1.945466646
10/29/2013,79393,148.1983,38.25721,-121.519,1.945445
6/3/2014,68849,168.912,38.36668,-121.409,1.945444
7/29/2015,77731,652.7983,38.59273,-121.552,1.945434
10/29/2013,79414,124.9327,38.23467,-121.512,1.945433
10/29/2013,77989,578.3177,38.74656,-121.385,1.94543
4/19/2016,70322,72.49957973,37.21176662,-122.8763487,1.94542721
7/29/2015,75969,325.741,38.65683,-121.177,1.945414
10/29/2013,78009,601.9797,38.73015,-121.405,1.945404
1/18/2013,75744,276.5909759,37.89721968,-121.4899255,1.94539632
4/14/2015,67959,223.7666,37.39353,-120.582,1.945395
10/29/2013,78750,324.2329,38.77179,-121.238,1.945393
7/29/2015,77006,333.1727,38.42063,-121.495,1.945393
1/31/2013,73921,254.1683338,36.69925861,-121.9791748,1.945385091
11/17/2015,77475,278.8881,38.43806,-121.613,1.945377
7/25/2014,70095,474.3224,37.57199,-120.868,1.945371
3/30/2016,74654,685.6759,37.61986,-121.767,1.945367
3/30/2016,74744,608.1195,37.56863,-121.854,1.945355
2/4/2013,84368,260.1474701,38.14630575,-122.4961567,1.945352428
10/29/2013,77426,890.0307,38.41813,-121.459,1.945349
10/29/2013,78012,602.2833,38.72723,-121.41,1.945343
10/29/2013,77998,587.4308,38.73905,-121.394,1.945335
1/28/2013,75523,309.8659865,37.263766,-120.4330554,1.945320513
3/30/2016,69753,303.5464,38.04276,-121.856,1.94532
10/29/2013,78384,603.8096,38.43943,-121.4,1.945304
10/29/2013,78863,281.8987,38.73921,-121.375,1.945302
6/4/2014,67303,622.2371,38.47501,-121.558,1.945294
2/13/2014,78793,640.6352,35.67062,-120.483,1.94529
10/29/2013,78833,275.9899,38.7634,-121.345,1.945279
4/3/2014,68314,130.7335,37.43699,-122.056,1.945269
3/30/2016,69731,306.7157,38.04378,-121.888,1.945259
2/4/2013,85669,400.9363346,37.65821377,-121.9027206,1.945233772
10/29/2013,79372,137.5886,38.27997,-121.517,1.945219
2/13/2014,78812,708.5097,35.69261,-120.476,1.945207
7/29/2015,77002,334.9373,38.42076,-121.5,1.945202
10/29/2013,78791,301.6176,38.78804,-121.293,1.945201
3/17/2016,72687,453.9839,38.71689,-121.678,1.945193
3/17/2016,74186,322.9389,38.643,-121.666,1.94519
6/26/2011,73674,-19.15316915,37.42458924,-122.0547018,1.945179013
3/23/2016,70520,494.9045,37.33024,-122.006,1.945178
7/15/2014,74463,292.6139882,37.59336518,-120.9033613,1.945169784
3/30/2016,70016,313.9437,37.9353,-121.517,1.945168
5/24/2013,73460,-17.62211644,37.4047243,-122.0442937,1.94515009
10/29/2013,78754,314.3631,38.77408,-121.242,1.94515
10/1/2015,78714,384.8452,37.36165,-122.02,1.945148
8/29/2013,77725,119.5499902,37.35828907,-120.5452693,1.945147782
10/29/2013,78534,294.8019,38.55336,-121.225,1.945145
3/30/2016,70018,315.1879,37.93304,-121.514,1.945145
6/11/2015,69793,313.3131,38.60691,-121.219,1.945133
7/29/2015,77331,637.0474,38.59002,-121.123,1.94513
10/7/2015,73377,1004.055,37.22514,-122.035,1.945123
9/2/2014,80643,433.0266,37.76188,-121.008,1.945122
5/9/2013,70975,322.9324416,37.44406405,-120.9900131,1.945115117
7/29/2015,76064,308.8546,38.69435,-121.28,1.945105
6/11/2015,69799,307.3721,38.61273,-121.214,1.945098
5/24/2013,73544,-16.30514074,37.405163,-122.04342,1.945091693
4/12/2013,75335,297.9764943,38.76158686,-121.2256797,1.945085942
11/17/2015,77470,284.8656,38.44373,-121.617,1.945064
3/25/2015,72040,285.9667,36.57902,-121.81,1.945063
7/29/2015,75948,261.3719,38.64875,-121.155,1.945055
2/13/2014,78384,691.8737,35.3071,-120.7,1.94505
3/17/2016,72109,469.5839,38.63143,-121.112,1.94505
1/28/2013,75470,290.5553391,37.30972232,-120.4885093,1.945049628
10/29/2013,78868,279.0199,38.73512,-121.38,1.945049
3/30/2016,70021,314.0785,37.93076,-121.511,1.945046
10/29/2013,76556,891.0497,38.43038,-121.312,1.945044
3/30/2016,73471,316.6087,36.93989,-120.62,1.945039
9/24/2015,76560,221.1877,38.28204,-121.512,1.945034
7/15/2014,74489,298.5160374,37.59350129,-120.9435544,1.945033496
6/11/2015,68980,460.9683,38.62827,-121.195,1.94503
1/18/2013,75686,263.2655953,37.95781779,-121.4472496,1.945027503
10/29/2013,78758,311.2884,38.77645,-121.247,1.945012
11/17/2015,77509,267.6542,38.40329,-121.589,1.945011
3/17/2016,73925,298.4872,38.87809,-121.473,1.945002
10/29/2013,79467,147.3041,38.28371,-121.493,1.944999
8/9/2012,67243,199.6938594,37.39682319,-120.5849959,1.94499666
5/24/2013,73617,-16.63947925,37.405163,-122.0434235,1.944993206
10/29/2013,78500,329.5833,38.51869,-121.255,1.944983
7/29/2015,75937,251.7243,38.64462,-121.143,1.944956
10/7/2015,71871,-36.263,35.57902,-121.435,1.944946
10/29/2013,79410,127.7246,38.23802,-121.516,1.944943
4/14/2015,67936,34.11094,37.37704,-120.565,1.944939
3/23/2016,70528,465.3117,37.33771,-122.01,1.944938
3/30/2016,74671,682.2941,37.60934,-121.782,1.944934
2/4/2013,84527,282.0222528,38.076898,-122.2630975,1.944928944
2/4/2013,83691,272.1950933,38.31038716,-122.6568514,1.944921934
7/25/2014,69664,464.7741,37.97953,-121.252,1.944919
5/24/2013,73590,-16.57680814,37.405163,-122.043422,1.944918935
10/29/2013,78859,281.2708,38.74237,-121.372,1.944916
11/26/2013,76323,898.9025,37.25343,-122.017,1.944886
10/29/2013,77993,575.2604,38.74306,-121.389,1.944866
10/29/2013,77048,871.972,38.72635,-121.439,1.944866
3/30/2016,70013,312.0426,37.93759,-121.52,1.944857
3/30/2016,73540,384.2011,36.98371,-120.702,1.944849
7/29/2015,76934,285.6276,38.43342,-121.59,1.944835
11/6/2014,78776,34.99868858,36.58605697,-121.8415958,1.944833445
3/30/2016,70866,301.8258,37.22511,-120.607,1.944819
10/29/2013,78005,608.3333,38.73317,-121.401,1.944817
2/13/2014,78375,701.5563,35.31508,-120.697,1.944811
3/17/2016,74112,324.1887,38.732,-121.663,1.944791
4/26/2016,83692,657.0855,37.47113,-122.223,1.94479
11/17/2015,77481,272.5136,38.43234,-121.609,1.944784
7/25/2014,69283,484.1824,38.43581,-121.287,1.944781
10/7/2015,71567,746.7813,35.49159,-121.207,1.94477
4/24/2015,77547,425.6843,35.35632,-118.844,1.944767
1/18/2013,75670,273.1204147,37.9742279,-121.4331297,1.94476477
3/30/2016,73405,268.4098,36.90452,-120.537,1.944759
7/29/2015,77747,634.5502,38.57368,-121.561,1.944757
9/2/2014,80646,427.3366,37.76051,-121.012,1.944743
5/4/2016,67881,240.1435,38.55088,-122.825,1.944731
3/30/2016,74726,696.2307,37.57897,-121.836,1.944717
10/29/2013,76474,859.2174,38.35201,-121.381,1.944715
2/13/2014,79119,597.0686,36.06231,-120.431,1.944704
3/5/2014,73535,155.0362,37.43768,-122.059,1.944704
10/29/2013,77542,588.042,38.49365,-121.304,1.944699
3/30/2016,70010,311.3791,37.9399,-121.523,1.944698
3/30/2016,71339,315.0798,36.82615,-120.115,1.944698
3/30/2016,69745,294.9265,38.04279,-121.868,1.944691
3/30/2016,74729,680.8645,37.57722,-121.839,1.944684
2/4/2013,84053,395.5576625,38.15502507,-122.5014276,1.944671556
2/4/2013,85283,314.6140552,38.01949124,-122.1304606,1.944669417
3/17/2016,74198,342.4138,38.62944,-121.663,1.944652
3/30/2016,73628,330.2561,37.03717,-120.812,1.944623
2/4/2013,85746,354.4465359,37.58638822,-121.8929998,1.944609641
1/18/2013,75283,272.1004546,38.3851327,-121.1619885,1.944598168
3/23/2016,70385,1030.577,37.23106,-121.922,1.944595
7/29/2015,76130,330.7152,38.7152,-121.359,1.944593
7/15/2014,75338,289.170892,36.99673573,-120.1237913,1.944592087
6/4/2014,69339,586.6168,37.57343,-121.934,1.944585
10/29/2013,77442,884.5905,38.42643,-121.438,1.944578
3/17/2016,74172,309.9801,38.66003,-121.669,1.944568
1/31/2013,72811,270.1487407,37.63229987,-122.7672641,1.944542324
10/29/2013,78487,315.0969,38.5078,-121.268,1.944542
3/23/2016,70523,485.4841,37.33276,-122.008,1.944529
4/14/2015,67812,820.4364,37.38406,-120.547,1.944525
3/30/2016,69751,300.2044,38.04277,-121.86,1.944517
10/29/2013,77044,875.3631,38.73054,-121.438,1.944505
10/29/2013,79385,140.9024,38.26642,-121.519,1.944502
10/29/2013,77430,890.6795,38.41988,-121.454,1.944498
3/23/2016,70517,509.7257,37.32774,-122.005,1.944487
7/15/2014,75332,287.4531345,37.00244166,-120.1303655,1.944486427
5/24/2013,73511,-16.18799856,37.40516337,-122.0434176,1.944478642
7/29/2015,77840,627.2137,38.46167,-121.581,1.944475
3/30/2016,74677,698.1947,37.60616,-121.787,1.944461
12/19/2012,71261,170.5893948,37.43413206,-122.0549173,1.944459617
1/18/2013,75723,262.4663153,37.91926647,-121.4758732,1.944451401
2/4/2013,85567,333.901548,37.74807688,-121.9581006,1.94444466
7/29/2015,77481,623.0384,38.75007,-121.253,1.944444
10/29/2013,78479,296.0388,38.50238,-121.278,1.944424
10/29/2013,77941,608.2135,38.79569,-121.35,1.944399
3/23/2016,67843,635.4819,34.29762,-118.598,1.944391
10/29/2013,77937,606.8415,38.79936,-121.347,1.944382
7/29/2015,77448,636.5772,38.72467,-121.211,1.944373
7/29/2015,75972,334.787,38.65801,-121.179,1.944357
3/17/2016,74175,310.8526,38.65663,-121.668,1.944345
2/4/2013,82114,66.56986921,37.43437661,-122.0563888,1.944338935
3/30/2016,69324,471.9538,37.8475,-122.008,1.944333
9/2/2014,81200,653.9689,37.55782,-121.807,1.944331
6/4/2014,67081,623.3816,38.69141,-121.455,1.944314
10/4/2012,62869,386.8547065,37.37245599,-120.5437889,1.944286084
5/24/2013,73464,-17.98644844,37.40480636,-122.0440797,1.944267984
4/12/2013,75229,294.6077615,38.67698014,-121.1743229,1.944264162
6/11/2015,68957,452.0231,38.60309,-121.211,1.94426
4/24/2015,77969,425.3737,35.44305,-118.843,1.944244
5/9/2013,70978,323.6354277,37.44538126,-120.9943454,1.944225786
2/4/2013,83769,190.258923,38.25571221,-122.582998,1.94421661
6/4/2014,69546,313.6117,37.39779,-122.035,1.944216
6/11/2015,68143,637.9447,38.58653,-121.204,1.944206
3/30/2016,73420,293.0923,36.91193,-120.556,1.944203
2/13/2014,78809,699.5836,35.68835,-120.477,1.9442
3/30/2016,73408,269.9141,36.90601,-120.541,1.9442
7/15/2014,74861,289.1739722,37.38739078,-120.6917565,1.944186193
4/24/2015,77586,422.8991,35.32187,-118.841,1.944179
3/30/2016,74668,676.0992,37.61096,-121.78,1.944177
1/28/2013,76917,255.1948822,37.39811532,-120.8729812,1.944172627
7/29/2015,77724,653.5785,38.59975,-121.548,1.944166
2/4/2013,84348,237.1702365,38.1519553,-122.5235929,1.944157143
4/19/2016,70313,92.3829277,37.21261597,-122.8962556,1.944156922
3/30/2016,74674,689.501,37.60776,-121.784,1.944153
3/30/2016,69748,297.2505,38.04278,-121.864,1.944128
10/29/2013,78836,279.3036,38.76068,-121.348,1.944126
11/17/2015,77464,288.3404,38.44943,-121.621,1.944122
10/29/2013,77924,595.4127,38.80946,-121.332,1.944116
7/15/2014,73936,295.7015525,37.75144507,-121.0752604,1.944112075
1/31/2013,71684,318.0714975,38.23629881,-122.6208155,1.944110245
3/30/2016,74718,728.0963,37.58417,-121.827,1.944105
10/29/2013,77538,612.782,38.49022,-121.31,1.9441
1/31/2013,74341,281.7404583,36.68471167,-121.6174481,1.944080151
3/30/2016,74735,647.6278,37.57378,-121.845,1.944063
11/26/2013,76315,945.5466,37.24605,-122.02,1.944056
11/17/2015,76653,395.0964,38.59027,-121.098,1.944049
3/30/2016,71350,305.9574,36.81741,-120.103,1.944037
3/30/2016,71355,303.0798,36.81297,-120.098,1.944028
4/26/2016,83686,653.3557,37.47584,-122.228,1.94401
4/12/2013,76229,322.914173,38.44736165,-121.3150527,1.944008738
5/24/2013,73597,-16.60460938,37.405163,-122.0434224,1.943995819
4/14/2015,67815,801.3812,37.38604,-120.549,1.943994
3/30/2016,69709,331.4726,38.04759,-121.919,1.943988
2/4/2013,85621,370.0587675,37.70196802,-121.9255937,1.943985601
11/17/2015,77518,271.0088,38.39429,-121.583,1.943984
4/12/2013,75510,301.1518654,38.75279532,-121.4090169,1.943982509
10/7/2015,71922,-32.6249,35.61018,-121.477,1.943982
3/17/2016,72118,456.3641,38.64138,-121.114,1.943979
4/19/2016,70276,126.4939456,37.21522843,-122.9823297,1.943967693
11/6/2014,78779,29.5320954,36.58728637,-121.8451936,1.943967263
3/30/2016,74720,717.7351,37.58245,-121.83,1.943962
7/25/2014,69365,480.679,38.33639,-121.278,1.943953
6/11/2015,68155,650.428,38.59854,-121.195,1.943944
7/15/2014,75335,288.869521,36.99957066,-120.1270585,1.943895162
2/4/2013,85063,248.8884854,38.05775355,-121.9846222,1.943882235
3/30/2016,74732,664.1126,37.5755,-121.842,1.943877
3/23/2016,70382,1051.137,37.23125,-121.918,1.943874
5/4/2016,67884,209.2933,38.54819,-122.826,1.94386
11/17/2015,76659,399.8024,38.59647,-121.098,1.943849
2/13/2014,80211,190.3325,37.27063,-121.087,1.943843
4/24/2014,75534,782.6255,37.32001,-120.544,1.943842
10/29/2013,76952,885.939,38.79489,-121.344,1.943835
4/24/2014,75529,828.2596,37.31748,-120.549,1.943833
6/4/2014,69317,622.9142,37.59251,-121.921,1.943827
3/17/2016,73792,355.5804,38.8427,-121.279,1.943827
1/31/2013,72127,319.3290291,38.32683417,-123.0174446,1.943825633
4/12/2013,75373,305.2537484,38.79545197,-121.2580003,1.943815025
10/29/2013,78483,304.2016,38.50498,-121.273,1.943812
3/30/2016,69726,320.0326,38.0448,-121.896,1.943807
4/14/2015,67809,837.4865,37.38205,-120.545,1.943797
10/29/2013,78443,289.235,38.47854,-121.321,1.943793
10/29/2013,78747,333.0326,38.76937,-121.233,1.943792
3/30/2016,74712,743.5127,37.58751,-121.821,1.943781
11/17/2015,77515,267.5748,38.3973,-121.585,1.943765
10/29/2013,79354,146.3081,38.30008,-121.515,1.943755
3/23/2016,70388,1010.97,37.23091,-121.926,1.943752
9/16/2014,75193,942.8869,35.5761,-119.007,1.943738
5/24/2013,73507,-16.10619259,37.405163,-122.043418,1.943727238
11/17/2015,81172,355.2979,37.36136,-122.032,1.943727
3/30/2016,71330,317.8444,36.83264,-120.123,1.943717
11/17/2015,77503,273.5792,38.40917,-121.593,1.943713
6/28/2014,73015,-25.95218939,37.40430554,-122.0454638,1.943692208
7/25/2014,71858,486.8985,37.06795,-121.013,1.94369
9/18/2013,71513,-18.212,37.41542,-122.05,1.943688
7/15/2014,74495,303.098748,37.59099559,-120.9520241,1.94368581
9/2/2014,80925,443.2196,37.63194,-121.404,1.943677
3/30/2016,71336,315.7179,36.8283,-120.118,1.943677
7/29/2015,77351,638.2759,38.61474,-121.125,1.943664
9/2/2014,81171,745.6773,37.56271,-121.767,1.943646
10/29/2013,79604,208.3232,38.27616,-121.521,1.943642
2/4/2013,84363,258.3697401,38.14755895,-122.5022555,1.943603962
3/30/2016,74691,743.7364,37.59847,-121.8,1.943598
7/15/2014,73938,296.378886,37.7476377,-121.0755828,1.943576496
1/31/2013,73944,258.7497473,36.68363818,-121.96143,1.943574493
6/11/2015,69796,310.7509,38.60979,-121.216,1.943574
3/30/2016,73517,352.3366,36.96875,-120.675,1.943573
7/25/2014,69639,476.9249,38.00763,-121.255,1.943561
10/29/2013,78432,358.1231,38.4709,-121.336,1.943546
10/29/2013,76948,884.0288,38.79376,-121.339,1.943544
3/30/2016,74709,746.4911,37.58916,-121.818,1.943543
7/15/2014,74863,287.3523989,37.38715007,-120.6870394,1.943541181
3/17/2016,74080,360.2157,38.76818,-121.647,1.94354
5/4/2016,67927,11.18633,38.50912,-122.809,1.943534
10/29/2013,77591,600.9743,38.52815,-121.241,1.943528
9/2/2014,80717,422.656,37.72804,-121.112,1.943527
1/18/2013,75356,274.7875594,38.30920982,-121.2094379,1.943524951
3/30/2016,73402,272.8153,36.90304,-120.533,1.943522
10/29/2013,77036,888.7308,38.74015,-121.433,1.94352
5/4/2016,67887,180.4997,38.54546,-122.825,1.943519
7/1/2015,72211,93.64203,37.43639,-122.055,1.943498
1/28/2013,76729,289.7512682,37.37919877,-120.6091978,1.943494928
1/18/2013,75543,275.0031655,38.10654394,-121.3354405,1.943490122
10/29/2013,78778,307.7281,38.78753,-121.274,1.94349
10/29/2013,78851,286.2285,38.74938,-121.363,1.943488
10/29/2013,79601,220.4904,38.28169,-121.52,1.943465
10/29/2013,76960,892.5989,38.79581,-121.356,1.943462
8/29/2013,77713,266.9865615,37.34932967,-120.531616,1.943451616
4/24/2015,77967,429.641,35.44085,-118.845,1.943438
3/23/2016,70505,581.3369,37.31781,-122,1.943436
4/24/2014,75486,1225.154,37.32372,-120.596,1.943424
3/30/2016,69720,335.0846,38.04576,-121.904,1.943421
10/29/2013,76902,875.4658,38.76373,-121.283,1.943417
3/30/2016,71352,303.1576,36.8152,-120.1,1.943409
